Instances,feature_Direction,feature_Cloudiness,feature_Precipitation,feature_PrecipitationDeposits,feature_WindIntensity,feature_TimeOfDay,feature_FogDensity,feature_FogDistance,feature_Wetness,feature_RoadFriction,Collision,MinTTC,algo_safety
scenario300,right,80,60,60,20,60,20,20,20,0.6,False,0.926,0
scenario301,right,80,40,60,0,90,20,0,20,0.4,False,0.94,0
scenario302,right,80,40,40,20,60,20,0,0,0.4,False,0.949,0
scenario303,right,100,20,80,20,60,80,0,20,0.4,False,0.859,0
scenario304,right,80,20,40,0,90,80,0,40,1.0,False,0.837,0
scenario305,right,80,100,100,60,60,20,0,20,0.2,False,0.819,0
scenario306,right,80,40,60,0,90,40,20,40,0.6,False,0.79,0
scenario307,right,60,100,40,0,60,40,100,20,0.4,False,0.781,0
scenario308,right,60,60,80,0,60,20,0,40,1.0,False,0.766,0
scenario309,right,20,60,60,0,90,40,80,40,0.4,False,0.909,0
scenario310,left,60,40,80,0,90,0,20,0,0.4,False,1.192,0
scenario311,right,60,40,80,20,90,20,0,40,0.6,False,0.818,0
scenario312,left,100,60,60,20,60,40,20,20,0.4,False,1.208,0
scenario313,right,60,60,80,0,60,20,0,40,1.0,False,0.831,0
scenario314,left,100,60,60,20,60,40,20,20,0.4,False,1.097,0
scenario315,right,60,80,100,60,30,20,0,80,0.4,False,0.803,0
scenario316,right,100,40,40,20,60,100,0,0,0.6,False,0.795,0
scenario317,right,60,60,80,0,60,0,0,40,1.0,False,0.936,0
scenario318,left,0,80,60,60,60,60,60,40,0.2,False,1.11,0
scenario319,right,60,100,20,100,60,40,80,0,0.4,False,0.762,0
scenario320,left,60,40,80,20,90,100,20,40,0.4,False,1.223,0
scenario321,left,100,60,60,40,60,40,40,20,0.4,False,1.186,0
scenario322,right,100,20,80,40,60,80,20,0,0.2,False,0.859,0
scenario323,left,100,60,100,0,60,0,0,60,1.0,False,1.185,0
scenario324,right,60,40,100,0,90,20,20,40,1.0,False,0.781,0
scenario325,right,60,100,20,100,60,40,80,0,0.4,False,0.767,0
scenario326,right,60,60,80,20,90,20,0,20,1.0,False,0.927,0
scenario327,right,20,40,60,40,60,80,60,40,0.8,False,0.896,0
scenario328,right,80,80,0,60,30,40,20,80,0.4,False,0.849,0
scenario329,right,100,60,80,60,30,20,20,80,0.6,False,0.782,0
scenario330,left,100,40,40,20,30,40,0,40,0.4,False,1.193,0
scenario331,right,40,80,100,0,30,60,0,80,0.8,False,0.839,0
scenario332,left,40,40,80,20,90,80,20,40,1.0,False,1.175,0
scenario333,left,60,80,100,0,-30,80,0,60,1.0,False,1.1,0
scenario334,right,80,60,80,0,60,0,20,60,0.8,False,0.936,0
scenario335,left,100,100,60,40,60,100,20,80,0.1,False,1.083,0
scenario336,left,80,60,60,20,60,20,20,20,0.2,False,1.109,0
scenario337,right,60,100,20,100,60,40,80,0,0.4,False,0.789,0
scenario338,right,80,80,0,20,60,40,0,0,0.4,False,0.877,0
scenario339,left,60,80,80,0,0,100,0,60,1.0,False,1.069,0
scenario340,left,40,80,80,0,-60,80,0,80,1.0,False,1.034,0
scenario341,left,80,80,0,40,30,40,20,80,0.2,False,1.169,0
scenario342,left,60,0,0,80,30,40,100,0,0.6,False,1.224,0
scenario343,right,0,40,60,80,90,60,0,80,1.0,False,0.783,0
scenario344,left,100,80,60,80,30,0,20,60,0.6,False,1.107,0
scenario345,left,100,60,80,20,60,100,0,40,0.2,False,1.12,0
scenario346,left,40,100,100,20,0,80,0,60,1.0,False,1.08,0
scenario347,left,0,80,100,40,90,0,0,40,0.8,False,1.191,0
scenario348,right,40,100,40,100,60,40,80,20,0.4,False,0.828,0
scenario349,right,0,40,60,80,90,60,0,80,1.0,False,0.797,0
scenario350,right,40,100,100,80,0,80,20,60,1.0,False,0.937,0
scenario351,left,0,60,80,40,60,0,20,60,1.0,False,1.182,0
scenario352,right,20,40,40,80,90,40,20,100,1.0,False,0.92,0
scenario353,left,40,80,80,0,-60,100,0,60,0.8,False,1.063,0
scenario354,left,20,40,40,80,0,40,0,60,1.0,False,1.11,0
scenario355,right,100,0,0,40,30,60,100,20,0.6,False,0.967,0
scenario356,left,80,80,0,40,60,40,0,60,0.2,False,1.141,0
scenario357,left,20,80,80,20,90,100,0,80,0.2,False,1.182,0
scenario358,right,80,60,40,20,90,20,0,20,0.4,False,0.928,0
scenario359,left,0,80,80,40,90,0,0,40,0.8,False,1.209,0
scenario360,right,100,60,60,100,0,0,40,60,0.4,False,0.709,0
scenario361,right,80,0,60,0,30,40,100,80,0.4,False,0.78,0
scenario362,right,100,60,60,100,0,0,60,60,0.6,False,0.94,0
scenario363,right,20,100,0,40,-30,0,60,80,0.2,False,0.791,0
scenario364,right,0,80,0,20,0,40,100,60,0.4,False,0.79,0
scenario365,right,60,0,60,40,0,20,80,80,0.2,False,0.866,0
scenario366,left,20,40,60,20,-60,40,80,80,0.4,False,1.262,0
scenario367,right,0,100,0,40,-30,20,60,40,0.6,False,0.707,0
scenario368,right,60,60,60,20,60,20,0,20,0.6,False,0.826,0
scenario369,right,60,0,80,80,0,0,60,20,0.8,False,1.014,0
scenario370,right,80,60,60,20,30,20,20,20,0.6,False,0.793,0
scenario371,right,100,0,40,20,0,0,40,80,0.1,False,0.797,0
scenario372,right,100,60,60,100,0,0,40,80,0.4,False,0.992,0
scenario373,right,0,100,0,40,-30,20,60,40,0.6,False,0.953,0
scenario374,right,20,80,0,80,0,0,60,20,0.6,False,0.777,0
