feature_TimeofDay,feature_Direction,feature_RoadFriction,feature_FogDensity,feature_Precipitation,feature_PrecipitationDeposits,feature_Cloudiness,feature_WindIntensity,feature_Wetness,feature_FogDistance,collision,min_ttc,run_duration,algo_safety
-60,left,0.4,40,0,20,100,40,0,100,0,1.015647095539749,22.341206789016724,0
-30,right,1.0,100,0,40,100,0,100,100,0,4.985886636195798,70.80036473274231,0
60,right,1.0,40,80,100,20,20,20,80,0,0.8576566410809756,26.33587670326233,0
30,left,0.4,60,100,100,60,100,40,100,0,1.1695465375159655,22.07318663597107,0
-60,left,0.1,80,20,80,0,20,60,0,0,1.3520805029959373,67.00938177108765,0
-60,right,0.8,20,100,100,40,60,100,100,0,0.9997965673619272,27.18803310394287,0
-30,left,0.8,40,60,100,100,20,20,60,0,1.1883386615061853,22.466455936431885,0
90,left,0.4,40,40,80,60,20,0,40,0,1.2060376196009337,21.85576128959656,0
0,left,0.4,20,80,100,60,20,100,20,0,1.1209299869955622,65.6382327079773,0
90,left,0.6,40,60,0,80,100,0,20,0,1.2085298785866996,22.028823614120483,0
-30,left,1.0,0,100,40,0,60,0,0,0,2.851956928237467,71.17535948753357,0
90,right,0.6,80,80,60,40,20,80,40,0,0.9924598344811848,26.209991216659542,0
60,left,0.1,100,60,20,100,80,100,20,0,1.1546254285197215,21.807711839675903,0
30,left,0.2,40,40,20,40,20,0,0,0,1.215545827466418,21.89133858680725,0
-90,left,1.0,0,80,60,40,60,80,60,0,1.07161063525085,23.113337993621823,0
0,right,0.1,60,20,0,0,100,20,100,0,0.9217888367728652,26.722546339035038,0
30,left,0.8,60,80,0,60,40,0,80,0,1.2023723079050426,22.05518174171448,0
60,left,0.2,100,60,80,60,60,20,80,0,1.1026684383407723,21.877269744873047,0
0,left,0.1,80,60,20,80,20,60,20,0,1.088716156597785,66.71373319625854,0
0,left,0.1,20,40,80,100,0,20,40,0,1.0830300138905589,22.97801947593689,0
30,right,0.1,100,20,60,20,100,60,20,0,0.8002063934516707,26.39289379119873,0
-30,left,0.2,100,100,0,80,20,100,40,0,1.1253242685571117,70.26211333274841,0
-30,right,0.4,80,20,60,0,0,0,80,0,0.7531844190981604,26.647382974624637,0
-30,right,0.2,40,80,0,100,60,40,0,0,0.9686723659677156,26.97140073776245,0
30,left,0.6,80,100,80,0,80,100,60,0,1.0824713997813775,21.733561754226685,0
60,left,0.8,100,0,0,80,0,40,40,0,1.1040730140776542,21.89476251602173,0
30,left,0.1,60,100,100,80,80,80,80,0,1.105217474411193,22.12705492973328,0
-90,left,0.6,20,40,0,100,60,0,80,0,0.8597540810426535,20.836626291275024,0
