feature_TimeofDay,feature_Cloudiness,feature_WindIntensity,feature_Precipitation,feature_PrecipitationDeposits,feature_Wetness,feature_RoadFriction,feature_FogDensity,feature_FogDistance,feature_Direction,Visibility,RoadSurface,VehicleStability,probability,collision,min_ttc,run_duration,algo_safety
0,40,60,60,100,100,0.6,100,0,left,40,100,20,1e-05,0,1.0815965903600848,22.91391229629517,0
-60,20,60,40,0,100,0.2,40,20,left,40,100,40,1e-05,0,1.0740600261246975,23.119115591049194,0
-30,20,60,0,0,0,0.8,40,60,left,40,100,60,1e-05,0,1.248808213617865,25.159486055374146,0
30,40,40,100,0,80,0.4,80,20,left,40,100,80,1e-05,0,1.1229946198461411,22.38656210899353,0
30,40,80,60,0,80,0.4,0,100,right,40,100,100,1e-05,0,0.7734807419259138,27.00538802146912,0
30,60,20,0,0,0,0.8,40,60,left,60,0,0,1e-05,0,1.1885271134017688,22.685933351516724,0
-90,40,40,80,60,40,0.6,40,60,right,60,0,20,1e-05,0,0.8297348022798557,26.262030124664307,0
0,60,80,0,100,0,0.6,0,100,left,60,0,40,1e-05,0,1.0617884320825113,22.982826948165894,0
90,20,20,40,100,40,0.6,0,100,right,60,0,60,1e-05,0,0.7691710991631326,26.9273202419281,0
60,20,100,0,100,40,0.4,80,20,left,60,0,80,1e-05,0,1.198914742778194,22.332457065582275,0
-90,60,80,0,0,100,0.2,40,60,right,60,0,100,1e-05,0,0.8044579585065454,27.322570085525516,0
-90,60,40,40,80,100,0.1,100,0,right,60,20,0,1e-05,0,0.760074256237099,27.340328454971317,0
0,80,80,0,60,40,0.6,0,100,right,60,20,20,1e-05,0,0.8406311748303035,27.3305401802063,0
-90,60,40,20,40,40,0.6,100,0,right,60,20,40,1e-05,0,0.8320798282005153,27.411232233047485,0
90,40,60,0,0,100,0.2,80,20,right,60,20,60,1e-05,0,0.8297972558583641,26.646885633468628,0
30,80,100,0,0,0,0.8,80,20,right,60,20,80,1e-05,0,0.905769126648264,27.17971444129944,0
60,60,20,20,0,100,0.2,40,60,left,60,20,100,1e-05,0,1.2337645750811332,22.585697650909424,0
90,20,60,0,0,60,0.1,0,100,right,60,40,0,1e-05,0,0.8384598380609608,26.86871027946472,0
30,60,60,0,40,0,0.8,0,100,left,60,40,20,1e-05,0,1.0781794371293931,22.472127199172974,0
-60,40,80,20,100,40,0.6,100,0,right,60,40,40,1e-05,0,0.9312078508210128,27.34443974494934,0
0,20,100,0,0,80,0.4,40,60,left,60,40,60,1e-05,0,1.1004597660062208,22.91998076438904,0
-90,80,40,20,60,40,0.6,20,80,left,60,40,80,1e-05,0,1.0852281088230735,22.87053084373474,0
-90,60,20,0,0,80,0.4,40,60,left,60,40,100,1e-05,0,1.1246400636373306,22.84149169921875,0
0,40,100,20,60,40,0.6,40,60,right,60,60,0,1e-05,0,0.8784608428081396,27.32033920288086,0
-30,40,60,60,0,0,0.8,0,100,left,60,60,20,1e-05,0,1.0571799144950842,22.784096240997314,0
30,20,20,40,100,40,0.6,40,60,right,60,60,40,1e-05,0,0.9066583699919648,26.87296485900879,0
60,20,20,0,60,40,0.6,40,60,left,60,60,60,1e-05,0,1.1016110416038607,22.415794610977173,0
90,60,80,60,100,40,0.6,20,80,left,60,60,80,1e-05,0,1.0773843396054426,22.39452290534973,0
-90,40,80,0,0,0,0.8,40,60,right,60,60,100,1e-05,0,0.8229002218105319,27.512202978134155,0
-30,20,40,0,20,60,0.8,80,20,left,60,80,0,1e-05,0,1.0996667158208768,22.509418725967407,0
0,20,40,0,0,60,0.1,0,100,left,60,80,20,1e-05,0,1.0484416029435255,22.98693060874939,0
-90,40,20,40,60,100,0.6,40,60,left,60,80,40,1e-05,0,1.11328213501676,22.694565296173096,0
90,40,80,20,100,100,0.6,40,60,left,60,80,60,1e-05,0,1.1497392952594303,22.22524642944336,0
0,20,60,0,100,40,0.6,80,20,left,60,80,80,1e-05,0,1.145346178562142,23.336323499679565,0
30,20,100,0,80,60,0.6,0,100,left,60,80,100,1e-05,0,0.9898031099552376,22.35302782058716,0
